ID,Latitude,Longitude,Altitude
582,"-29,6640349000","-50,5881321000","31,855"
583,"-29,6647194000","-50,5831451000","31,858"
584,"-29,6652083000","-50,5809938000","31,865"
585,"-29,6651105000","-50,5808960000","31,868"
586,"-29,6649149000","-50,5806027000","31,873"
587,"-29,6644260000","-50,5894033000","31,876"
588,"-29,6699019000","-50,5919457000","31,877"
589,"-29,6638393000","-50,5877409000","31,880"
590,"-29,6697064000","-50,5918479000","31,880"
591,"-29,6657950000","-50,5911634000","31,892"
592,"-29,6650127000","-50,5807005000","31,899"
593,"-29,6694130000","-50,5923368000","31,900"
594,"-29,6644260000","-50,5838296000","31,900"
595,"-29,6631548000","-50,5861764000","31,901"
596,"-29,6695108000","-50,5923368000","31,902"
597,"-29,6648172000","-50,5830473000","31,904"
598,"-29,6652083000","-50,5810916000","31,905"
599,"-29,6640349000","-50,5807982000","31,906"
600,"-29,6655016000","-50,5812872000","31,909"
601,"-29,6651105000","-50,5809938000","31,910"
602,"-29,6644260000","-50,5885232000","31,911"
603,"-29,6664795000","-50,5910656000","31,912"
604,"-29,6650127000","-50,5832429000","31,912"
605,"-29,6651105000","-50,5826561000","31,918"
606,"-29,6639371000","-50,5851985000","31,922"
607,"-29,6639371000","-50,5851008000","31,922"
608,"-29,6652083000","-50,5829495000","31,923"
609,"-29,6655994000","-50,5811894000","31,929"
610,"-29,6649149000","-50,5807005000","31,930"
611,"-29,6654039000","-50,5897944000","31,932"
612,"-29,6642304000","-50,5890121000","31,932"
613,"-29,6645238000","-50,5886210000","31,935"
614,"-29,6638393000","-50,5871542000","31,936"
615,"-29,6676529000","-50,5919457000","31,944"
616,"-29,6643282000","-50,5892077000","31,951"
617,"-29,6651105000","-50,5895988000","31,953"
618,"-29,6692174000","-50,5917501000","31,958"
619,"-29,6655994000","-50,5908700000","31,958"
620,"-29,6648172000","-50,5806027000","31,958"
621,"-29,6629593000","-50,5861764000","31,971"
622,"-29,6640349000","-50,5850030000","31,979"
623,"-29,6644260000","-50,5843185000","31,981"
624,"-29,6665773000","-50,5915545000","31,981"
625,"-29,6637415000","-50,5870564000","31,985"
626,"-29,6637415000","-50,5869587000","31,985"
627,"-29,6630570000","-50,5855897000","31,985"
628,"-29,6634482000","-50,5807982000","31,993"
629,"-29,6646216000","-50,5887188000","31,995"
630,"-29,6646216000","-50,5805049000","31,997"
631,"-29,6690219000","-50,5918479000","31,998"
632,"-29,6647194000","-50,5805049000","31,998"
633,"-29,6633504000","-50,5870564000","32,001"
634,"-29,6650127000","-50,5808960000","32,001"
635,"-29,6649149000","-50,5807982000","32,008"
636,"-29,6651105000","-50,5825584000","32,010"
637,"-29,6647194000","-50,5806027000","32,011"
638,"-29,6639371000","-50,5872520000","32,012"
639,"-29,6652083000","-50,5816783000","32,014"
640,"-29,6652083000","-50,5815805000","32,014"
641,"-29,6641327000","-50,5843185000","32,015"
642,"-29,6641327000","-50,5885232000","32,015"
643,"-29,6646216000","-50,5806027000","32,021"
644,"-29,6645238000","-50,5805049000","32,026"
645,"-29,6645238000","-50,5806027000","32,028"
646,"-29,6650127000","-50,5895010000","32,030"
647,"-29,6650127000","-50,5900878000","32,046"
648,"-29,6660883000","-50,5913589000","32,046"
649,"-29,6642304000","-50,5876431000","32,051"
650,"-29,6644260000","-50,5806027000","32,067"
651,"-29,6689241000","-50,5918479000","32,070"
652,"-29,6639371000","-50,5879365000","32,072"
653,"-29,6647194000","-50,5807005000","32,075"
654,"-29,6648172000","-50,5807982000","32,076"
655,"-29,6642304000","-50,5806027000","32,080"
656,"-29,6669684000","-50,5912612000","32,086"
657,"-29,6643282000","-50,5806027000","32,089"
658,"-29,6693152000","-50,5917501000","32,089"
659,"-29,6649149000","-50,5808960000","32,091"
660,"-29,6645238000","-50,5807005000","32,093"
661,"-29,6642304000","-50,5807005000","32,097"
662,"-29,6631548000","-50,5860786000","32,097"
663,"-29,6648172000","-50,5837318000","32,099"
664,"-29,6648172000","-50,5805049000","32,100"
665,"-29,6640349000","-50,5873498000","32,101"
666,"-29,6643282000","-50,5893055000","32,104"
667,"-29,6643282000","-50,5807005000","32,104"
668,"-29,6644260000","-50,5807005000","32,107"
669,"-29,6629593000","-50,5857852000","32,110"
670,"-29,6641327000","-50,5806027000","32,111"
671,"-29,6646216000","-50,5896966000","32,115"
672,"-29,6648172000","-50,5891099000","32,116"
673,"-29,6694130000","-50,5917501000","32,120"
674,"-29,6646216000","-50,5834384000","32,120"
675,"-29,6646216000","-50,5833406000","32,120"
676,"-29,6635460000","-50,5873498000","32,121"
677,"-29,6641327000","-50,5886210000","32,124"
678,"-29,6642304000","-50,5807982000","32,127"
679,"-29,6647194000","-50,5889143000","32,130"
680,"-29,6647194000","-50,5888166000","32,130"
681,"-29,6642304000","-50,5891099000","32,132"
682,"-29,6647194000","-50,5807982000","32,137"
683,"-29,6691197000","-50,5917501000","32,139"
684,"-29,6695108000","-50,5917501000","32,140"
685,"-29,6641327000","-50,5807005000","32,142"
686,"-29,6644260000","-50,5895010000","32,149"
687,"-29,6646216000","-50,5807982000","32,150"
688,"-29,6697064000","-50,5924346000","32,153"
689,"-29,6644260000","-50,5805049000","32,154"
690,"-29,6650127000","-50,5828517000","32,157"
691,"-29,6673595000","-50,5918479000","32,158"
692,"-29,6655016000","-50,5807982000","32,160"
693,"-29,6631548000","-50,5859808000","32,165"
694,"-29,6641327000","-50,5888166000","32,167"
695,"-29,6641327000","-50,5887188000","32,167"
696,"-29,6631548000","-50,5853941000","32,168"
697,"-29,6665773000","-50,5910656000","32,172"
698,"-29,6637415000","-50,5876431000","32,188"
699,"-29,6684352000","-50,5923368000","32,190"
700,"-29,6632526000","-50,5807982000","32,194"
701,"-29,6641327000","-50,5807982000","32,194"
702,"-29,6678485000","-50,5916523000","32,213"
703,"-29,6636437000","-50,5869587000","32,214"
704,"-29,6636437000","-50,5868609000","32,214"
705,"-29,6600257000","-50,5781581000","32,228"
706,"-29,6641327000","-50,5889143000","32,230"
707,"-29,6640349000","-50,5807005000","32,233"
708,"-29,6643282000","-50,5894033000","32,235"
709,"-29,6641327000","-50,5874476000","32,237"
710,"-29,6636437000","-50,5853941000","32,241"
711,"-29,6652083000","-50,5895988000","32,245"
712,"-29,6639371000","-50,5807005000","32,246"
713,"-29,6638393000","-50,5807005000","32,255"
714,"-29,6637415000","-50,5807005000","32,255"
715,"-29,6655016000","-50,5898922000","32,261"
716,"-29,6650127000","-50,5823628000","32,261"
717,"-29,6632526000","-50,5863719000","32,262"
718,"-29,6655016000","-50,5899900000","32,267"
719,"-29,6645238000","-50,5836340000","32,270"
720,"-29,6652083000","-50,5811894000","32,271"
721,"-29,6692174000","-50,5916523000","32,273"
722,"-29,6636437000","-50,5807005000","32,278"
723,"-29,6650127000","-50,5806027000","32,280"
724,"-29,6655016000","-50,5900878000","32,285"
725,"-29,6601235000","-50,5784514000","32,286"
726,"-29,6649149000","-50,5899900000","32,289"
727,"-29,6651105000","-50,5820694000","32,302"
728,"-29,6635460000","-50,5807005000","32,302"
729,"-29,6643282000","-50,5839273000","32,307"
730,"-29,6639371000","-50,5807982000","32,309"
731,"-29,6696086000","-50,5917501000","32,311"
732,"-29,6691197000","-50,5924346000","32,311"
733,"-29,6654039000","-50,5896966000","32,315"
734,"-29,6642304000","-50,5892077000","32,317"
735,"-29,6664795000","-50,5915545000","32,330"
736,"-29,6649149000","-50,5893055000","32,333"
737,"-29,6690219000","-50,5924346000","32,333"
738,"-29,6637415000","-50,5807982000","32,335"
739,"-29,6643282000","-50,5805049000","32,337"
740,"-29,6647194000","-50,5830473000","32,338"
741,"-29,6672618000","-50,5913589000","32,341"
742,"-29,6638393000","-50,5807982000","32,341"
743,"-29,6636437000","-50,5807982000","32,342"
744,"-29,6632526000","-50,5869587000","32,344"
745,"-29,6632526000","-50,5868609000","32,344"
746,"-29,6675551000","-50,5914567000","32,349"
747,"-29,6634482000","-50,5807005000","32,350"
748,"-29,6632526000","-50,5807005000","32,353"
749,"-29,6633504000","-50,5807005000","32,353"
750,"-29,6636437000","-50,5875454000","32,356"
751,"-29,6635460000","-50,5807982000","32,362"
752,"-29,6655016000","-50,5907722000","32,368"
753,"-29,6655016000","-50,5906745000","32,368"
754,"-29,6641327000","-50,5890121000","32,369"
755,"-29,6631548000","-50,5807005000","32,375"
756,"-29,6643282000","-50,5807982000","32,375"
757,"-29,6693152000","-50,5916523000","32,376"
758,"-29,6658928000","-50,5912612000","32,379"
759,"-29,6703909000","-50,5922390000","32,391"
760,"-29,6640349000","-50,5882298000","32,392"
761,"-29,6633504000","-50,5807982000","32,392"
762,"-29,6656972000","-50,5911634000","32,394"
763,"-29,6631548000","-50,5807982000","32,397"
764,"-29,6630570000","-50,5807005000","32,400"
765,"-29,6649149000","-50,5805049000","32,401"
766,"-29,6692174000","-50,5924346000","32,401"
767,"-29,6648172000","-50,5890121000","32,404"
768,"-29,6636437000","-50,5808960000","32,407"
769,"-29,6600257000","-50,5782559000","32,408"
770,"-29,6637415000","-50,5808960000","32,409"
771,"-29,6630570000","-50,5807982000","32,410"
772,"-29,6648172000","-50,5898922000","32,413"
773,"-29,6698042000","-50,5918479000","32,415"
774,"-29,6691197000","-50,5916523000","32,415"
775,"-29,6631548000","-50,5806027000","32,419"
776,"-29,6644260000","-50,5895988000","32,420"
777,"-29,6631548000","-50,5808960000","32,421"
778,"-29,6632526000","-50,5857852000","32,423"
779,"-29,6643282000","-50,5878387000","32,423"
780,"-29,6630570000","-50,5808960000","32,424"
781,"-29,6630570000","-50,5806027000","32,426"
782,"-29,6629593000","-50,5808960000","32,432"
783,"-29,6632526000","-50,5852963000","32,433"
784,"-29,6683374000","-50,5919457000","32,434"
785,"-29,6629593000","-50,5807982000","32,434"
786,"-29,6601235000","-50,5785492000","32,436"
787,"-29,6629593000","-50,5807005000","32,436"
788,"-29,6629593000","-50,5806027000","32,436"
789,"-29,6640349000","-50,5806027000","32,437"
790,"-29,6635460000","-50,5866653000","32,438"
791,"-29,6689241000","-50,5924346000","32,439"
792,"-29,6661861000","-50,5914567000","32,439"
793,"-29,6647194000","-50,5897944000","32,440"
794,"-29,6643282000","-50,5895010000","32,441"
795,"-29,6612969000","-50,5802115000","32,442"
796,"-29,6601235000","-50,5783536000","32,446"
797,"-29,6639371000","-50,5806027000","32,451"
798,"-29,6628615000","-50,5808960000","32,452"
799,"-29,6696086000","-50,5924346000","32,456"
800,"-29,6690219000","-50,5917501000","32,456"
801,"-29,6700975000","-50,5920434000","32,458"
802,"-29,6655016000","-50,5897944000","32,460"
803,"-29,6642304000","-50,5893055000","32,469"
804,"-29,6688263000","-50,5918479000","32,469"
805,"-29,6628615000","-50,5807982000","32,470"
806,"-29,6638393000","-50,5806027000","32,471"
807,"-29,6645238000","-50,5896966000","32,473"
808,"-29,6632526000","-50,5808960000","32,479"
809,"-29,6628615000","-50,5807005000","32,490"
810,"-29,6637415000","-50,5806027000","32,490"
811,"-29,6694130000","-50,5916523000","32,491"
812,"-29,6641327000","-50,5849052000","32,494"
813,"-29,6634482000","-50,5851985000","32,494"
814,"-29,6634482000","-50,5851008000","32,494"
815,"-29,6642304000","-50,5840251000","32,498"
816,"-29,6659906000","-50,5913589000","32,500"
817,"-29,6679462000","-50,5920434000","32,500"
818,"-29,6657950000","-50,5912612000","32,504"
819,"-29,6688263000","-50,5924346000","32,507"
820,"-29,6635460000","-50,5808960000","32,508"
821,"-29,6633504000","-50,5864697000","32,510"
822,"-29,6685330000","-50,5919457000","32,510"
823,"-29,6636437000","-50,5806027000","32,511"
824,"-29,6634482000","-50,5865675000","32,511"
825,"-29,6628615000","-50,5806027000","32,512"
826,"-29,6666751000","-50,5910656000","32,513"
827,"-29,6677507000","-50,5915545000","32,519"
828,"-29,6629593000","-50,5856875000","32,521"
829,"-29,6591457000","-50,5771802000","32,524"
830,"-29,6592434000","-50,5772780000","32,524"
831,"-29,6646216000","-50,5886210000","32,524"
832,"-29,6600257000","-50,5783536000","32,533"
833,"-29,6635460000","-50,5806027000","32,535"
834,"-29,6638393000","-50,5878387000","32,537"
835,"-29,6647194000","-50,5887188000","32,540"
836,"-29,6687285000","-50,5924346000","32,544"
837,"-29,6641327000","-50,5891099000","32,545"
838,"-29,6634482000","-50,5806027000","32,549"
839,"-29,6599279000","-50,5779625000","32,551"
840,"-29,6632526000","-50,5806027000","32,551"
841,"-29,6630570000","-50,5864697000","32,553"
842,"-29,6618836000","-50,5805049000","32,555"
843,"-29,6627637000","-50,5808960000","32,557"
844,"-29,6627637000","-50,5807982000","32,557"
845,"-29,6638393000","-50,5852963000","32,558"
846,"-29,6627637000","-50,5807005000","32,559"
847,"-29,6626659000","-50,5808960000","32,560"
848,"-29,6626659000","-50,5807982000","32,560"
849,"-29,6625681000","-50,5807982000","32,560"
850,"-29,6626659000","-50,5807005000","32,561"
851,"-29,6627637000","-50,5806027000","32,565"
852,"-29,6638393000","-50,5808960000","32,567"
853,"-29,6624703000","-50,5807982000","32,569"
854,"-29,6644260000","-50,5884254000","32,570"
855,"-29,6654039000","-50,5821672000","32,570"
856,"-29,6691197000","-50,5915545000","32,572"
857,"-29,6633504000","-50,5806027000","32,574"
858,"-29,6692174000","-50,5915545000","32,577"
859,"-29,6625681000","-50,5807005000","32,577"
860,"-29,6626659000","-50,5806027000","32,577"
861,"-29,6624703000","-50,5807005000","32,582"
862,"-29,6652083000","-50,5814827000","32,587"
863,"-29,6609058000","-50,5798204000","32,589"
864,"-29,6686307000","-50,5924346000","32,591"
865,"-29,6597324000","-50,5778647000","32,591"
866,"-29,6645238000","-50,5885232000","32,593"
867,"-29,6600257000","-50,5784514000","32,593"
868,"-29,6625681000","-50,5806027000","32,600"
869,"-29,6642304000","-50,5805049000","32,602"
870,"-29,6642304000","-50,5894033000","32,603"
871,"-29,6630570000","-50,5854919000","32,605"
872,"-29,6653061000","-50,5895988000","32,606"
873,"-29,6652083000","-50,5812872000","32,611"
874,"-29,6624703000","-50,5806027000","32,613"
875,"-29,6615903000","-50,5803093000","32,616"
876,"-29,6626659000","-50,5805049000","32,618"
877,"-29,6623725000","-50,5807005000","32,619"
878,"-29,6589501000","-50,5769847000","32,619"
879,"-29,6625681000","-50,5805049000","32,622"
880,"-29,6654039000","-50,5814827000","32,630"
881,"-29,6586567000","-50,5768869000","32,635"
882,"-29,6601235000","-50,5782559000","32,636"
883,"-29,6622748000","-50,5807005000","32,638"
884,"-29,6587545000","-50,5768869000","32,646"
885,"-29,6650127000","-50,5824606000","32,648"
886,"-29,6648172000","-50,5808960000","32,650"
887,"-29,6634482000","-50,5808960000","32,650"
888,"-29,6655994000","-50,5808960000","32,653"
889,"-29,6593412000","-50,5776691000","32,654"
890,"-29,6648172000","-50,5889143000","32,654"
891,"-29,6648172000","-50,5888166000","32,654"
892,"-29,6658928000","-50,5905767000","32,655"
893,"-29,6633504000","-50,5808960000","32,655"
894,"-29,6624703000","-50,5805049000","32,660"
895,"-29,6625681000","-50,5808960000","32,660"
896,"-29,6693152000","-50,5915545000","32,661"
897,"-29,6621770000","-50,5806027000","32,662"
898,"-29,6623725000","-50,5806027000","32,663"
899,"-29,6601235000","-50,5786470000","32,664"
900,"-29,6645238000","-50,5842207000","32,666"
901,"-29,6643282000","-50,5895988000","32,668"
902,"-29,6627637000","-50,5805049000","32,668"
903,"-29,6622748000","-50,5806027000","32,676"
904,"-29,6620792000","-50,5806027000","32,688"
905,"-29,6595368000","-50,5777669000","32,690"
906,"-29,6588523000","-50,5768869000","32,698"
907,"-29,6690219000","-50,5916523000","32,698"
908,"-29,6658928000","-50,5913589000","32,700"
909,"-29,6655994000","-50,5901855000","32,702"
910,"-29,6584612000","-50,5768869000","32,708"
911,"-29,6621770000","-50,5805049000","32,708"
912,"-29,6680440000","-50,5917501000","32,708"
913,"-29,6623725000","-50,5805049000","32,709"
914,"-29,6618836000","-50,5804071000","32,712"
915,"-29,6654039000","-50,5822650000","32,713"
916,"-29,6617858000","-50,5803093000","32,714"
917,"-29,6695108000","-50,5916523000","32,714"
918,"-29,6622748000","-50,5805049000","32,714"
919,"-29,6600257000","-50,5780603000","32,716"
920,"-29,6617858000","-50,5804071000","32,718"
921,"-29,6620792000","-50,5805049000","32,720"
922,"-29,6611013000","-50,5800160000","32,721"
923,"-29,6641327000","-50,5892077000","32,723"
924,"-29,6619814000","-50,5804071000","32,727"
925,"-29,6585590000","-50,5768869000","32,728"
926,"-29,6581678000","-50,5769847000","32,729"
927,"-29,6649149000","-50,5892077000","32,730"
928,"-29,6617858000","-50,5805049000","32,732"
929,"-29,6695108000","-50,5924346000","32,736"
930,"-29,6619814000","-50,5806027000","32,736"
931,"-29,6647194000","-50,5839273000","32,738"
932,"-29,6619814000","-50,5805049000","32,739"
933,"-29,6650127000","-50,5827539000","32,742"
934,"-29,6639371000","-50,5880343000","32,743"
935,"-29,6580700000","-50,5771802000","32,744"
936,"-29,6657950000","-50,5913589000","32,746"
937,"-29,6685330000","-50,5924346000","32,746"
938,"-29,6693152000","-50,5924346000","32,747"
939,"-29,6620792000","-50,5804071000","32,749"
940,"-29,6616881000","-50,5804071000","32,750"
